index,source,target
4370,"{c05}≪ＨＲ4≫{/c}の
{c05}≪猟団クエスト≫{/c}の報酬
から入手可能。","Found in {c05}[HR 4] 
{/c}Obtain from 
{c05}Guild Quests{/c}."
4371,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4372,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4373,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4374,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4375,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4376,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4377,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4378,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4379,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4380,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4381,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4382,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4383,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4384,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4385,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4386,dummy,
4387,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4388,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4389,"{c05}≪公式狩猟大会≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Obtain from {c05}Hunter 
Competitions {/c}. Please check 
site for details."
4390,"{c05}≪公式狩猟大会≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Obtain from {c05}Hunter 
Competitions {/c}. Please check 
site for details."
4391,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4392,"クエストの{c05}≪支給品≫{/c}
{c02}持ち帰り不可。","Obtained in {c05}Quest Supplies 
{c02}cannot be kept after 
a quest{/c}."
4393,"クエストの{c05}≪支給品≫{/c}
{c02}持ち帰り不可。","Obtained in {c05}Quest Supplies 
{c02}cannot be kept after 
a quest{/c}."
4394,"クエストの{c05}≪支給品≫{/c}
{c02}持ち帰り不可。","Obtained in {c05}Quest Supplies 
{c02}cannot be kept after 
a quest{/c}."
4395,"クエストの{c05}≪支給品≫{/c}
{c02}持ち帰り不可。","Obtained in {c05}Quest Supplies 
{c02}cannot be kept after 
a quest{/c}."
4396,"クエストの{c05}≪支給品≫{/c}
{c02}持ち帰り不可。","Obtained in {c05}Quest Supplies 
{c02}cannot be kept after 
a quest{/c}."
4397,"クエストの{c05}≪支給品≫{/c}
{c02}持ち帰り不可。","Obtained in {c05}Quest Supplies 
{c02}cannot be kept after 
a quest{/c}."
4398,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪ラヴィエンテ≫
{/c}から入手可能。","Found in {c05}[HR 5-6] 
{/c}Obtain from 
{c05}Violent Raviente{/c}."
4399,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪ラオシャンロン≫
{/c}から入手可能。","Found in {c05}[HR 5-6] 
{/c}Obtain from {c05}Lao-Shan Lung{/c}."
4400,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ルコディオラ≫
{/c}から入手可能。","Found in {c05}[HR 2-4] 
{/c}Obtain from 
{c05}Rukodiora{/c}."
4401,dummy,
4402,dummy,
4403,dummy,
4404,dummy,
4405,dummy,
4406,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪特殊素材クエスト≫{/c}の報酬
から入手可能。","Trading: {c05}GCP {/c}or 
{c05}Npoints{/c}."
4407,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4408,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4409,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4410,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4411,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4412,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4413,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4414,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。","Please check site 
for details."
4415,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4416,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4417,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4418,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4419,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4420,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4421,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4422,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4423,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4424,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4425,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4426,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4427,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4428,"{c05}≪ＨＲ2≫{/c}の
{c05}≪特殊素材クエスト≫{/c}の報酬
から入手可能。","Obtain from 
{c05}Gear Acquisition Quests."
4429,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪特殊素材クエスト≫{/c}の報酬
から入手可能。","Found in {c05}[HR5+] 
{/c}Trading: {c05}GCP {/c}or 
{c05}Npoints{/c}."
4430,"特定の{c05}≪特別イベントクエスト≫
{/c}から入手可能。","Obtain from certain 
{c05}Longplay Quests."
4431,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4432,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4433,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4434,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4435,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4436,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4437,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4438,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4439,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4440,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4441,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4442,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4443,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4444,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4445,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4446,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4447,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4448,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4449,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4450,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4451,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4452,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4453,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4454,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4455,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
4456,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4457,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4458,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4459,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Awarded to 
{c05}Hunter Festival {/c}participants. 
Check site for details."
4460,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Awarded to 
{c05}Hunter Festival {/c}participants. 
Check site for details."
4461,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Awarded to 
{c05}Hunter Festival {/c}participants. 
Check site for details."
4462,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4463,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4464,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4465,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4466,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4467,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4468,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4469,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4470,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4471,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4472,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4473,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4474,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
4475,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
